transaction_id,merchant_id,transaction_timestamp,environment,status,amount,currency,payment_method,failure_reason
t_797c5b208650,m_5817aa64f6,2024-05-01 00:00:00.0000000,LIVE,SUCCESS,30768.00,NGN,card,NULL
t_79820d84ab3d,m_02f4599a40,2024-03-23 00:00:00.0000000,LIVE,SUCCESS,62044.00,NGN,ussd,NULL
t_7984e01c5b35,m_65c3e0b150,2024-06-01 00:00:00.0000000,LIVE,SUCCESS,77174.00,NGN,bank,NULL
t_79859909bc1b,m_29ca273889,2024-03-31 00:00:00.0000000,LIVE,SUCCESS,20050.00,NGN,ussd,NULL
t_7988808e8983,m_293d02a872,2024-01-10 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7988c1bab673,m_842c3a84a3,2024-03-01 00:00:00.0000000,LIVE,SUCCESS,6782.00,NGN,ussd,NULL
t_798a0a9ae6a5,m_3b987f526e,2024-01-30 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_798edec54cf4,m_66e80bba52,2024-03-14 00:00:00.0000000,LIVE,SUCCESS,22548.00,NGN,ussd,NULL
t_799780cc0244,m_9ccd8e2b37,2024-03-05 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7997fa51b83a,m_d5185d042c,2024-03-11 00:00:00.0000000,LIVE,SUCCESS,6429.00,NGN,card,NULL
t_7998af368961,m_795340fd40,2024-03-31 00:00:00.0000000,LIVE,SUCCESS,63196.00,NGN,ussd,NULL
t_799dd37b449e,m_782e6c13e1,2024-03-05 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_799fec918bb5,m_06e4d0ee44,2024-03-16 00:00:00.0000000,LIVE,SUCCESS,8758.00,NGN,bank,NULL
t_79a0528266fe,m_7f7d8e35d9,2024-02-06 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79a316175734,m_a65d049a77,2024-04-01 00:00:00.0000000,LIVE,SUCCESS,44124.00,NGN,ussd,NULL
t_79a4d5e2ad39,m_8ae2078642,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,51306.00,NGN,ussd,NULL
t_79a582e3a48b,m_e6b154ec9c,2024-06-30 00:00:00.0000000,LIVE,SUCCESS,12043.00,NGN,ussd,NULL
t_79ac27dbcd3c,m_a4de45f48a,2024-04-23 00:00:00.0000000,LIVE,SUCCESS,72130.00,NGN,ussd,NULL
t_79aed84c0f53,m_29ca273889,2024-06-30 00:00:00.0000000,LIVE,SUCCESS,75919.00,NGN,ussd,NULL
t_79afba38020b,m_2b87c6392f,2024-02-16 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79b317754749,m_067751ce34,2024-01-17 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79b9c5929ae9,m_e40d65ded4,2024-07-30 00:00:00.0000000,LIVE,SUCCESS,38860.00,NGN,bank,NULL
t_79bcfcd2c2b6,m_2414ba1714,2024-03-16 00:00:00.0000000,LIVE,SUCCESS,69508.00,NGN,ussd,NULL
t_79c02bff780b,m_729489e917,2024-03-30 00:00:00.0000000,LIVE,SUCCESS,73762.00,NGN,ussd,NULL
t_79c0566871a2,m_29df738521,2024-05-04 00:00:00.0000000,LIVE,SUCCESS,56457.00,NGN,ussd,NULL
t_79c27da6b549,m_b3b2c91d06,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,68867.00,NGN,ussd,NULL
t_79c868bb8c24,m_a8abebb787,2024-03-03 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79c8c016f0a9,m_a0ecbb09ce,2024-02-04 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79cea015ce0c,m_a65d049a77,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,78325.00,NGN,bank,NULL
t_79d20db25daf,m_12872df906,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,50070.00,NGN,card,NULL
t_79d4d8ee31df,m_2616e6dd1e,2024-01-13 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79d937217355,m_e6b154ec9c,2024-03-07 00:00:00.0000000,LIVE,SUCCESS,14105.00,NGN,ussd,NULL
t_79db41d97843,m_5af252200c,2024-04-13 00:00:00.0000000,LIVE,SUCCESS,24129.00,NGN,bank,NULL
t_79de8dd5ec37,m_b3b2c91d06,2024-04-10 00:00:00.0000000,LIVE,SUCCESS,32384.00,NGN,ussd,NULL
t_79df44142299,m_8e72acadfe,2024-02-18 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79dffb634d84,m_72932eece9,2024-05-16 00:00:00.0000000,LIVE,SUCCESS,41264.00,NGN,bank,NULL
t_79e516708a6c,m_2b65e6087c,2024-02-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79e7a151a73f,m_4053ee70a0,2024-04-18 00:00:00.0000000,LIVE,SUCCESS,70038.00,NGN,bank,NULL
t_79e9ebedd0cd,m_66d24572cc,2024-05-29 00:00:00.0000000,LIVE,SUCCESS,36949.00,NGN,ussd,NULL
t_79eb45e35340,m_66e80bba52,2024-06-29 00:00:00.0000000,LIVE,SUCCESS,25116.00,NGN,bank,NULL
t_79ecdbb2a8f6,m_2616e6dd1e,2024-01-12 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79ed791da7fb,m_66e80bba52,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,27555.00,NGN,card,NULL
t_79ee84120c98,m_955ef28d6b,2024-04-12 00:00:00.0000000,LIVE,SUCCESS,35514.00,NGN,card,NULL
t_79ef3393a017,m_823631e4b9,2024-02-24 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79f02ce126f0,m_c00e07a77b,2024-02-04 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79f145ebfa9f,m_e093912b8d,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,25723.00,NGN,ussd,NULL
t_79f6017c7714,m_aebad89e92,2024-03-30 00:00:00.0000000,LIVE,SUCCESS,5244.00,NGN,bank,NULL
t_79f6aebb3a50,m_381a368a84,2024-01-19 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_79f8eda19540,m_9934f53be6,2024-06-08 00:00:00.0000000,LIVE,SUCCESS,74370.00,NGN,bank,NULL
t_79f98cde8638,m_614788b43e,2024-04-07 00:00:00.0000000,LIVE,SUCCESS,68776.00,NGN,card,NULL
t_79ffdcaa6e5d,m_b97ad0826f,2024-04-28 00:00:00.0000000,LIVE,SUCCESS,61937.00,NGN,card,NULL
t_7a00d8d31d44,m_7cf231f57f,2024-03-04 00:00:00.0000000,LIVE,SUCCESS,32086.00,NGN,bank,NULL
t_7a0746030a6a,m_1382df1f71,2024-03-18 00:00:00.0000000,LIVE,SUCCESS,55433.00,NGN,bank,NULL
t_7a0777816919,m_42df7df586,2024-02-05 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a0c33f02875,m_a65d049a77,2024-05-23 00:00:00.0000000,LIVE,SUCCESS,24854.00,NGN,bank,NULL
t_7a123b1c7b5c,m_4053ee70a0,2024-04-24 00:00:00.0000000,LIVE,SUCCESS,54664.00,NGN,card,NULL
t_7a16851acf8c,m_9e26a1d45a,2024-01-26 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a179749688f,m_c880ef91d0,2024-02-14 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a1a458b0a34,m_955ef28d6b,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,12367.00,NGN,bank,NULL
t_7a2238cc9e48,m_fd0bc2c459,2024-01-10 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a277c7326eb,m_64355aa980,2024-03-16 00:00:00.0000000,LIVE,SUCCESS,3950.00,NGN,card,NULL
t_7a2d92768456,m_653a1a8a3d,2024-03-08 00:00:00.0000000,LIVE,SUCCESS,48662.00,NGN,ussd,NULL
t_7a2ec71c3216,m_a65d049a77,2024-05-21 00:00:00.0000000,LIVE,SUCCESS,4315.00,NGN,ussd,NULL
t_7a2ee8ee7484,m_bba19d84a4,2024-01-27 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a315720f1aa,m_23584e377a,2024-03-22 00:00:00.0000000,LIVE,SUCCESS,48815.00,NGN,card,NULL
t_7a34825cda16,m_b97ad0826f,2024-03-27 00:00:00.0000000,LIVE,SUCCESS,40892.00,NGN,card,NULL
t_7a368887278b,m_17043e6f5b,2024-04-05 00:00:00.0000000,LIVE,SUCCESS,13085.00,NGN,ussd,NULL
t_7a385263a711,m_842c3a84a3,2024-03-15 00:00:00.0000000,LIVE,SUCCESS,15777.00,NGN,ussd,NULL
t_7a3cf817c286,m_06e4d0ee44,2024-03-16 00:00:00.0000000,LIVE,SUCCESS,25851.00,NGN,ussd,NULL
t_7a3cfc6e0f04,m_23c3c28070,2024-04-09 00:00:00.0000000,LIVE,SUCCESS,67316.00,NGN,ussd,NULL
t_7a44567a9e26,m_85083dd0f0,2024-03-04 00:00:00.0000000,LIVE,SUCCESS,54679.00,NGN,ussd,NULL
t_7a45ee502377,m_29ca273889,2024-06-17 00:00:00.0000000,LIVE,SUCCESS,31589.00,NGN,ussd,NULL
t_7a4608286c9c,m_bdcbc0ef5d,2024-03-05 00:00:00.0000000,LIVE,SUCCESS,43126.00,NGN,ussd,NULL
t_7a4bab421ca6,m_2e0c794d1b,2024-04-29 00:00:00.0000000,LIVE,SUCCESS,46281.00,NGN,card,NULL
t_7a4e7633e910,m_02f4599a40,2024-05-01 00:00:00.0000000,LIVE,SUCCESS,11786.00,NGN,card,NULL
t_7a4e7c8c2c0b,m_f391cdaa4c,2024-03-13 00:00:00.0000000,LIVE,SUCCESS,73696.00,NGN,ussd,NULL
t_7a53881df3bd,m_075e13f3a4,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,70004.00,NGN,card,NULL
t_7a57b732e502,m_7a0ab9a43b,2024-01-24 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a58289c466a,m_372504a9f0,2024-02-07 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a5c80af81f3,m_8072e002cd,2024-04-26 00:00:00.0000000,LIVE,SUCCESS,55258.00,NGN,ussd,NULL
t_7a5ce8e1e4a2,m_5e7799257d,2024-04-14 00:00:00.0000000,LIVE,SUCCESS,2765.00,NGN,card,NULL
t_7a5d65f49618,m_0cd31d704f,2024-02-12 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a60439b95d9,m_29ca273889,2024-04-07 00:00:00.0000000,LIVE,SUCCESS,60892.00,NGN,bank,NULL
t_7a628ad8a35c,m_b162d7573c,2024-04-06 00:00:00.0000000,LIVE,SUCCESS,24074.00,NGN,card,NULL
t_7a675766cd4f,m_879aa4758c,2024-01-15 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a67e6d9c382,m_2a175d8d78,2024-02-24 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a6e201130a8,m_11c30dc2e9,2024-04-29 00:00:00.0000000,LIVE,SUCCESS,70157.00,NGN,card,NULL
t_7a6f873e9b29,m_0819a74639,2024-03-14 00:00:00.0000000,LIVE,SUCCESS,59596.00,NGN,ussd,NULL
t_7a7a86083904,m_d7206fb2c2,2024-02-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a7f52855b29,m_81efeda3e4,2024-06-06 00:00:00.0000000,LIVE,SUCCESS,62576.00,NGN,card,NULL
t_7a81e4e490a2,m_e8368a8208,2024-02-08 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a827a8ab077,m_aa9beef584,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,78920.00,NGN,bank,NULL
t_7a83da4f6075,m_35c27054bf,2024-02-21 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a845cf23c22,m_842c3a84a3,2024-03-02 00:00:00.0000000,LIVE,SUCCESS,58411.00,NGN,ussd,NULL
t_7a885b3b31ad,m_c00e07a77b,2024-04-21 00:00:00.0000000,LIVE,SUCCESS,22146.00,NGN,ussd,NULL
t_7a89c36fd042,m_63f3a7cfaa,2024-04-30 00:00:00.0000000,LIVE,SUCCESS,43594.00,NGN,bank,NULL
t_7a8b9dc614d9,m_aa052e5b6f,2024-01-10 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7a8f3789dadf,m_0a33294aa4,2024-06-13 00:00:00.0000000,LIVE,SUCCESS,29846.00,NGN,card,NULL
t_7a929d3b7a37,m_677a0b5879,2024-03-28 00:00:00.0000000,LIVE,SUCCESS,42039.00,NGN,bank,NULL
t_7a92ed052761,m_e40d65ded4,2024-08-07 00:00:00.0000000,LIVE,SUCCESS,16260.00,NGN,card,NULL
t_7a94e2eb49fd,m_fb62988e38,2024-06-26 00:00:00.0000000,LIVE,SUCCESS,63083.00,NGN,card,NULL
t_7a95fa6625ba,m_184699b8c1,2024-05-14 00:00:00.0000000,LIVE,SUCCESS,6043.00,NGN,card,NULL
t_7a967c30d69e,m_367f3691ac,2024-01-30 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7aa23a76a450,m_2b87c6392f,2024-02-22 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7aa3e413490d,m_f5bff98523,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,14164.00,NGN,card,NULL
t_7aa689c09107,m_2fc28d4a6b,2024-04-02 00:00:00.0000000,LIVE,SUCCESS,48540.00,NGN,ussd,NULL
t_7aa6efb9be33,m_282750b3a4,2024-04-10 00:00:00.0000000,LIVE,SUCCESS,76200.00,NGN,bank,NULL
t_7aa7e24493a2,m_e32758c867,2024-02-08 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7aa86d7745ce,m_b824b200b5,2024-04-12 00:00:00.0000000,LIVE,SUCCESS,30307.00,NGN,bank,NULL
t_7aa9df51d187,m_755abd5e8d,2024-01-19 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7aab78dd53dd,m_4a698d8b4c,2024-03-07 00:00:00.0000000,LIVE,SUCCESS,68758.00,NGN,bank,NULL
t_7aac3612d121,m_d06f0a4803,2024-03-23 00:00:00.0000000,LIVE,SUCCESS,68269.00,NGN,card,NULL
t_7ab356081c80,m_184699b8c1,2024-03-27 00:00:00.0000000,LIVE,SUCCESS,43555.00,NGN,bank,NULL
t_7ab44f95ff40,m_81efeda3e4,2024-06-15 00:00:00.0000000,LIVE,SUCCESS,11646.00,NGN,bank,NULL
t_7ab581f4c993,m_d7206fb2c2,2024-05-03 00:00:00.0000000,LIVE,SUCCESS,17759.00,NGN,card,NULL
t_7ab6e87fc04a,m_db53c471e6,2024-01-10 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7ab968c4fd52,m_9214d93262,2024-01-29 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7abde9967b31,m_b5ea0c78a5,2024-02-26 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7ac2083cef52,m_c0ddf20c04,2024-05-03 00:00:00.0000000,LIVE,SUCCESS,38582.00,NGN,ussd,NULL
t_7ac8610c9015,m_66e80bba52,2024-05-31 00:00:00.0000000,LIVE,SUCCESS,53527.00,NGN,bank,NULL
t_7acdbd29e157,m_90b3df7a8a,2024-03-31 00:00:00.0000000,LIVE,SUCCESS,30074.00,NGN,ussd,NULL
t_7acf94f6e454,m_015713372e,2024-02-03 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7ad3ae110033,m_1ceb4d525d,2024-02-04 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7ad4a481a219,m_e40d65ded4,2024-06-09 00:00:00.0000000,LIVE,SUCCESS,49176.00,NGN,bank,NULL
t_7ad4fd60258a,m_6d03123f2b,2024-02-10 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7ad73b9d2ef9,m_e8b8ab65d3,2024-04-13 00:00:00.0000000,LIVE,SUCCESS,77955.00,NGN,ussd,NULL
t_7ad75a99a400,m_feea22267a,2024-03-08 00:00:00.0000000,LIVE,SUCCESS,6327.00,NGN,card,NULL
t_7ad9ab8b57b6,m_c00e07a77b,2024-05-02 00:00:00.0000000,LIVE,SUCCESS,43112.00,NGN,bank,NULL
t_7ada51f45c98,m_653a1a8a3d,2024-03-06 00:00:00.0000000,LIVE,SUCCESS,78011.00,NGN,ussd,NULL
t_7ae15ce9b63e,m_7b0b332148,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,78688.00,NGN,card,NULL
t_7ae3e48a9fa7,m_b953dac151,2024-03-01 00:00:00.0000000,LIVE,SUCCESS,17957.00,NGN,card,NULL
t_7ae61cd96f84,m_5817aa64f6,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,78025.00,NGN,card,NULL
t_7ae75f572f49,m_90b3df7a8a,2024-03-27 00:00:00.0000000,LIVE,SUCCESS,22982.00,NGN,bank,NULL
t_7af224e54307,m_2b65e6087c,2024-03-16 00:00:00.0000000,LIVE,SUCCESS,38027.00,NGN,card,NULL
t_7af3bfd9fd77,m_61b5ff8f19,2024-02-04 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7af3f7244041,m_c629cab247,2024-04-07 00:00:00.0000000,LIVE,SUCCESS,61936.00,NGN,ussd,NULL
t_7af54c8f4c02,m_d65103c8c7,2024-01-10 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7af9ab43e0da,m_c0ddf20c04,2024-04-23 00:00:00.0000000,LIVE,SUCCESS,52930.00,NGN,bank,NULL
t_7afb808a56e8,m_4a698d8b4c,2024-04-15 00:00:00.0000000,LIVE,SUCCESS,26832.00,NGN,bank,NULL
t_7afbafb91168,m_02f4599a40,2024-08-21 00:00:00.0000000,LIVE,SUCCESS,10273.00,NGN,bank,NULL
t_7aff0a3d71c5,m_90b3df7a8a,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,48219.00,NGN,card,NULL
t_7b00a36c49b5,m_0cd31d704f,2024-05-07 00:00:00.0000000,LIVE,SUCCESS,71191.00,NGN,card,NULL
t_7b00ef744dec,m_d99f6e6fb3,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,30557.00,NGN,bank,NULL
t_7b08fe24e9ff,m_5e7799257d,2024-03-31 00:00:00.0000000,LIVE,SUCCESS,19007.00,NGN,ussd,NULL
t_7b09778ed2dc,m_e40d65ded4,2024-07-26 00:00:00.0000000,LIVE,SUCCESS,41477.00,NGN,card,NULL
t_7b1129ea3452,m_aebad89e92,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,34171.00,NGN,ussd,NULL
t_7b11642612e2,m_1169f936bb,2024-04-02 00:00:00.0000000,LIVE,SUCCESS,78253.00,NGN,card,NULL
t_7b11a8c9e710,m_06e4d0ee44,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,75500.00,NGN,ussd,NULL
t_7b12b5069d6c,m_63f3a7cfaa,2024-05-29 00:00:00.0000000,LIVE,SUCCESS,62661.00,NGN,card,NULL
t_7b12ef7fe07c,m_66d24572cc,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,14232.00,NGN,ussd,NULL
t_7b16b8ac8257,m_4dba1746af,2024-01-18 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7b180d04ea3d,m_29ca273889,2024-05-19 00:00:00.0000000,LIVE,SUCCESS,5037.00,NGN,card,NULL
t_7b1c738d686a,m_8ae2078642,2024-03-15 00:00:00.0000000,LIVE,SUCCESS,29114.00,NGN,bank,NULL
t_7b20d4d0a485,m_32f5ca7323,2024-03-13 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7b2bac4cd838,m_16589a1b00,2024-03-26 00:00:00.0000000,LIVE,SUCCESS,47258.00,NGN,bank,NULL
t_7b34e7509651,m_e40d65ded4,2024-07-11 00:00:00.0000000,LIVE,SUCCESS,4108.00,NGN,bank,NULL
t_7b3acc0d566e,m_23c3c28070,2024-05-12 00:00:00.0000000,LIVE,SUCCESS,5841.00,NGN,bank,NULL
t_7b3be8c4dc67,m_045d08bf26,2024-03-23 00:00:00.0000000,LIVE,SUCCESS,73810.00,NGN,card,NULL
t_7b3bf025e17e,m_e18f08fe9a,2024-02-24 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7b3e05ad9244,m_7619409c0c,2024-02-03 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7b40496cefee,m_b5a9b5bd73,2024-03-14 00:00:00.0000000,LIVE,SUCCESS,78925.00,NGN,bank,NULL
t_7b41da324500,m_40f0ac96eb,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,38183.00,NGN,card,NULL
t_7b4269ba68b1,m_a65d049a77,2024-04-26 00:00:00.0000000,LIVE,SUCCESS,19341.00,NGN,ussd,NULL
t_7b434467ab3e,m_3b987f526e,2024-03-02 00:00:00.0000000,LIVE,SUCCESS,22790.00,NGN,card,NULL
t_7b434d38bba6,m_02f4599a40,2024-04-28 00:00:00.0000000,LIVE,SUCCESS,39096.00,NGN,bank,NULL
t_7b490e87c7dc,m_045d08bf26,2024-04-20 00:00:00.0000000,LIVE,SUCCESS,24873.00,NGN,bank,NULL
t_7b4996bb0f21,m_dd98fdf0c2,2024-03-05 00:00:00.0000000,LIVE,SUCCESS,2409.00,NGN,bank,NULL
t_7b4b23fdf272,m_66e80bba52,2024-04-21 00:00:00.0000000,LIVE,SUCCESS,51004.00,NGN,bank,NULL
t_7b4ee17cef47,m_65c3e0b150,2024-03-31 00:00:00.0000000,LIVE,SUCCESS,29603.00,NGN,card,NULL
t_7b5c59267358,m_9b205603cb,2024-05-13 00:00:00.0000000,LIVE,SUCCESS,9485.00,NGN,card,NULL
t_7b5e657f3c42,m_3a67f3c3c3,2024-03-06 00:00:00.0000000,LIVE,SUCCESS,51483.00,NGN,card,NULL
t_7b618039ecd2,m_282750b3a4,2024-03-21 00:00:00.0000000,LIVE,SUCCESS,13271.00,NGN,bank,NULL
t_7b6af2d335e5,m_563d65aed0,2024-04-08 00:00:00.0000000,LIVE,SUCCESS,71215.00,NGN,card,NULL
t_7b6b9fea6572,m_2a6875be31,2024-01-10 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7b7e8143d30a,m_d057b239bc,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,67609.00,NGN,card,NULL
t_7b8003fd858e,m_fb62988e38,2024-04-10 00:00:00.0000000,LIVE,SUCCESS,54299.00,NGN,card,NULL
t_7b81693e0610,m_5e7799257d,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,24568.00,NGN,card,NULL
t_7b8204f8aa02,m_29ca273889,2024-09-06 00:00:00.0000000,LIVE,SUCCESS,44646.00,NGN,card,NULL
t_7b87ccde4c80,m_955ef28d6b,2024-03-16 00:00:00.0000000,LIVE,SUCCESS,47389.00,NGN,bank,NULL
t_7b8deb56cc2c,m_fdbae50859,2024-03-08 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7b907e422119,m_1521b5045d,2024-04-25 00:00:00.0000000,LIVE,SUCCESS,68708.00,NGN,card,NULL
t_7b91a1940b55,m_63f3a7cfaa,2024-03-21 00:00:00.0000000,LIVE,SUCCESS,17145.00,NGN,bank,NULL
t_7ba047c87a5a,m_d01b7c6e94,2024-03-26 00:00:00.0000000,LIVE,SUCCESS,25535.00,NGN,card,NULL
t_7ba940bcdfdc,m_757e118272,2024-02-23 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7bb4bebfc184,m_fdbae50859,2024-03-06 00:00:00.0000000,LIVE,SUCCESS,21205.00,NGN,card,NULL
t_7bb4c62229f3,m_e40d65ded4,2024-07-27 00:00:00.0000000,LIVE,SUCCESS,37057.00,NGN,bank,NULL
t_7bb7addcf3ef,m_0cd31d704f,2024-04-03 00:00:00.0000000,LIVE,SUCCESS,19011.00,NGN,bank,NULL
t_7bc0e91ca08b,m_98212f2404,2024-09-02 00:00:00.0000000,LIVE,SUCCESS,54813.00,NGN,bank,NULL
t_7bc23c0d737c,m_d2864589de,2024-06-24 00:00:00.0000000,LIVE,SUCCESS,13569.00,NGN,ussd,NULL
t_7bc47da9da00,m_fcc376107b,2024-03-25 00:00:00.0000000,LIVE,SUCCESS,54132.00,NGN,card,NULL
t_7bc8fb4e1150,m_a23a270283,2024-02-13 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7bcfd1c4ff20,m_a0ecbb09ce,2024-02-12 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7bd0c2b9be21,m_66e80bba52,2024-07-09 00:00:00.0000000,LIVE,SUCCESS,62925.00,NGN,bank,NULL
t_7bd345d1f9d3,m_045d08bf26,2024-04-13 00:00:00.0000000,LIVE,SUCCESS,66610.00,NGN,bank,NULL
t_7bd6a724579b,m_e6b154ec9c,2024-02-19 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7bd7e99923fe,m_02f4599a40,2024-05-10 00:00:00.0000000,LIVE,SUCCESS,6412.00,NGN,bank,NULL
t_7bde15eb238a,m_65c3e0b150,2024-03-08 00:00:00.0000000,LIVE,SUCCESS,41386.00,NGN,ussd,NULL
t_7bdf16f93ca2,m_2472aa89db,2024-03-12 00:00:00.0000000,LIVE,SUCCESS,21590.00,NGN,bank,NULL
t_7bdf40bbca4c,m_dda63e3c5d,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,45361.00,NGN,ussd,NULL
t_7be8532283c2,m_7a0ab9a43b,2024-01-26 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7be887fef739,m_aa9beef584,2024-02-27 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7bef9da0d5b9,m_e127552112,2024-02-07 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7befb39eaa1c,m_c629cab247,2024-06-15 00:00:00.0000000,LIVE,SUCCESS,50287.00,NGN,card,NULL
t_7bf2c5d36520,m_f969e9850d,2024-04-21 00:00:00.0000000,LIVE,SUCCESS,20316.00,NGN,bank,NULL
t_7bf63ea96a70,m_29df738521,2024-04-29 00:00:00.0000000,LIVE,SUCCESS,30087.00,NGN,bank,NULL
t_7bf9ff6312aa,m_85083dd0f0,2024-03-30 00:00:00.0000000,LIVE,SUCCESS,7786.00,NGN,card,NULL
t_7bfc23c39093,m_80a272248c,2024-04-26 00:00:00.0000000,LIVE,SUCCESS,73599.00,NGN,card,NULL
t_7bfe4cb8dda8,m_66e80bba52,2024-07-14 00:00:00.0000000,LIVE,SUCCESS,64842.00,NGN,ussd,NULL
t_7c007161d75d,m_b6c5ec39ef,2024-03-24 00:00:00.0000000,LIVE,SUCCESS,79339.00,NGN,ussd,NULL
t_7c0231ad2c3f,m_f327d9e7df,2024-04-02 00:00:00.0000000,LIVE,SUCCESS,65444.00,NGN,bank,NULL
t_7c028c37d333,m_29ca273889,2024-06-28 00:00:00.0000000,LIVE,SUCCESS,56450.00,NGN,bank,NULL
t_7c05c48e2c5e,m_0f9baa1676,2024-03-27 00:00:00.0000000,LIVE,SUCCESS,57809.00,NGN,bank,NULL
t_7c0686fe7982,m_a0ecbb09ce,2024-02-16 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_7c09018b6d62,m_0cd31d704f,2024-05-26 00:00:00.0000000,LIVE,SUCCESS,53078.00,NGN,ussd,NULL
