transaction_id,merchant_id,transaction_timestamp,transaction_amount,merchant_avg_amount,merchant_std_amount,hour_of_day,is_weekend,time_since_last_tx_sec,merchant_age_days,is_early_lifecycle_tx,merchant_failure_rate_7d,hour,day_of_week,amount_vs_avg,amount_to_avg_ratio,z_score_amount,rapid_repeat_tx,burst_tx,method_bank,method_card,method_ussd,anomaly_score,is_fraud,is_night,rapid_succession,is_first_purchase,fraud_risk_score,fraud_action,fraud_flag,merchant_fraud_flag
t_710b4268600d,m_85083dd0f0,2024-03-13,36520.0,40013.11111111111,22865.250926244,0,0,0.0,38,0,0.0,0,2,0.9127008369478894,0.9127008369478894,-0.15276941951692422,1,1,False,True,False,0.11737565794883215,0,1,1,0,0,APPROVE,0,0
t_710b620ec22d,m_d06f0a4803,2024-03-20,44891.0,45597.848837209305,21879.1903612978,0,0,0.0,33,0,0.0,0,2,0.9844981977168955,0.9844981977168955,-0.032306901011275695,1,1,False,True,False,0.09707035085104221,0,1,1,0,0,APPROVE,0,1
t_710d7349b999,m_90203a4037,2024-03-14,66056.0,40008.267441860466,20541.6107074651,0,0,0.0,42,0,0.0,0,3,1.6510587491945705,1.6510587491945705,1.268047230038949,1,1,False,True,False,0.06223630615510012,0,1,1,0,0,APPROVE,0,1
t_7111c9e98c84,m_dd98fdf0c2,2024-03-02,51726.0,47540.5,20867.4558839037,0,1,86400.0,4,1,0.0,0,5,1.0880407231728737,1.0880407231728737,0.20057548094439834,0,0,True,False,False,0.023509980415478804,0,1,0,0,0,APPROVE,0,1
t_7116eb7df984,m_045d08bf26,2024-04-30,5640.0,38369.12244897959,22526.8540400998,0,0,86400.0,84,0,0.0,0,1,0.14699319765521487,0.14699319765521487,-1.4528936171344145,0,0,False,True,False,0.12163895944620046,0,1,0,0,0,APPROVE,0,0
t_7117f5586286,m_fdbae50859,2024-04-19,2397.0,37172.16949152543,24467.8754121542,0,0,0.0,55,0,0.0,0,4,0.0644837262066846,0.0644837262066846,-1.4212582378219554,1,1,True,False,False,0.03311960908354317,0,1,1,0,0,APPROVE,0,1
t_71180fc6827c,m_7d194318d1,2024-01-22,75925.0,61395.545454545456,17586.1575869411,0,0,86400.0,10,1,0.0,0,0,1.2366532366132574,1.2366532366132574,0.8261869867607486,0,0,False,True,False,-0.0185759270659398,1,1,0,0,40,REVIEW,1,1
t_7119987e61fb,m_66d24572cc,2024-06-08,61129.0,41352.662116040956,23324.7117931033,0,1,0.0,146,0,0.0,0,5,1.4782361490649396,1.4782361490649396,0.8478706214842301,1,1,True,False,False,0.056461078439862034,0,1,1,0,0,APPROVE,0,0
t_711bc7db57cf,m_8a19a2f57a,2024-03-01,73887.0,34467.64705882353,20516.4403160648,0,0,172800.0,46,0,0.0,0,4,2.1436624285348578,2.1436624285348578,1.9213544032933576,0,0,True,False,False,0.075839664761573,0,1,0,0,0,APPROVE,0,0
t_712d19f69100,m_f327d9e7df,2024-03-17,56524.0,40876.05263157895,22675.1041313689,0,1,0.0,22,0,0.0,0,6,1.3828145420365805,1.3828145420365805,0.6900937379499649,1,1,False,True,False,0.08256075119872702,0,1,1,0,0,APPROVE,0,1
t_7132f4681cd6,m_677a0b5879,2024-03-20,72876.0,37068.625,22059.0782054762,0,0,0.0,53,0,0.0,0,2,1.9659752688425858,1.9659752688425858,1.6232489257466238,1,1,False,True,False,0.05756407518848261,0,1,1,0,0,APPROVE,0,0
t_7137850db3b2,m_8ae2078642,2024-03-16,66892.0,43758.25174825175,21972.184714299,0,1,86400.0,19,0,0.0,0,5,1.5286716751126261,1.5286716751126261,1.0528651817082773,0,0,False,False,True,0.092554769915075,0,1,0,0,0,APPROVE,0,1
t_713caffdda4f,m_184699b8c1,2024-04-09,77489.0,41042.2311827957,23998.4317941548,0,0,86400.0,67,0,0.0,0,1,1.8880308834789237,1.8880308834789237,1.5187146030967527,0,0,False,True,False,0.10140646603067649,0,1,0,0,0,APPROVE,0,0
t_714460467f93,m_955ef28d6b,2024-03-24,35326.0,38904.62626262626,23235.3756382971,0,1,86400.0,56,0,0.0,0,6,0.9080154057137397,0.9080154057137397,-0.1540162861291506,0,0,False,False,True,0.11944010010429967,0,1,0,0,0,APPROVE,0,0
t_71468ecfa419,m_2414ba1714,2024-04-25,10720.0,36832.25,23292.2830172258,0,0,172800.0,104,0,0.0,0,3,0.2910492842549668,0.2910492842549668,-1.1210687239498462,0,0,True,False,False,0.130580469293475,0,1,0,0,0,APPROVE,0,0
t_71570c4efbb5,m_7d194318d1,2024-03-06,79156.0,61395.545454545456,17586.1575869411,0,0,172800.0,54,0,0.0,0,2,1.289279204443319,1.289279204443319,1.0099110313126543,0,0,False,True,False,0.02284545988926867,0,1,0,0,0,APPROVE,0,1
t_71572fa1b4f1,m_1a2b51f33c,2024-05-18,39256.0,41227.58301158301,22729.2990408297,0,1,86400.0,123,0,0.0,0,5,0.9521780597463332,0.9521780597463332,-0.08674191879130824,0,0,False,False,True,0.11518668353211103,0,1,0,0,0,APPROVE,0,0
t_71587b365b63,m_b97ad0826f,2024-03-12,64404.0,41019.52713178295,21757.0399627043,0,0,0.0,54,0,0.0,0,1,1.5700814832187129,1.5700814832187129,1.0748002903107445,1,1,True,False,False,0.09406901961211994,0,1,1,0,0,APPROVE,0,0
t_715dfd9dbbff,m_1382df1f71,2024-04-18,63666.0,45087.36666666667,25422.7711429155,0,0,86400.0,73,0,0.0,0,3,1.412058514543246,1.412058514543246,0.7307871053431795,0,0,True,False,False,0.10196224348134242,0,1,0,0,0,APPROVE,0,0
t_71647f9e2440,m_cfaad15ce5,2024-04-21,47471.0,43576.425287356324,22342.1760347638,0,1,0.0,106,0,0.0,0,6,1.0893734326981082,1.0893734326981082,0.1743149237828861,1,1,False,True,False,0.0622902784817726,0,1,1,0,0,APPROVE,0,0
t_716802ad2fd9,m_d06f0a4803,2024-05-01,19807.0,45597.848837209305,21879.1903612978,0,0,0.0,75,0,0.0,0,2,0.4343845270138457,0.4343845270138457,-1.1787844253519937,1,1,False,False,True,0.08740756406861433,0,1,1,0,0,APPROVE,0,1
t_716c682ae504,m_65c3e0b150,2024-08-12,46153.0,39853.98529411765,22977.8345882286,0,0,86400.0,178,0,0.0,0,0,1.1580523167105214,1.1580523167105214,0.2741343916327649,0,0,False,True,False,0.12572984111418795,0,1,0,0,0,APPROVE,0,1
t_716fb5e9be1c,m_40f0ac96eb,2024-04-08,5058.0,43517.903614457835,21017.581049239,0,0,86400.0,76,0,0.0,0,0,0.11622802524705245,0.11622802524705245,-1.8298920091877262,0,0,False,False,True,0.08331598588275341,0,1,0,0,0,APPROVE,0,0
t_7178f3192d78,m_842c3a84a3,2024-03-11,66280.0,39871.22222222222,24554.3034106463,0,0,86400.0,69,0,0.0,0,0,1.6623518494263478,1.6623518494263478,1.0755254317794012,0,0,False,True,False,0.13054820720406657,0,1,0,0,0,APPROVE,0,0
t_717a1fe12be1,m_9934f53be6,2024-07-22,11903.0,44262.259475218656,22762.8780152629,0,0,0.0,178,0,0.0,0,0,0.26891984596186724,0.26891984596186724,-1.4215803227307733,1,1,False,False,True,0.04674885383596483,0,1,1,0,0,APPROVE,0,1
t_717d936f1cc3,m_02f4599a40,2024-09-15,28007.0,40254.1099796334,22640.719827746,0,1,0.0,254,0,0.0,0,6,0.6957550425079616,0.6957550425079616,-0.5409328887425513,1,1,False,True,False,0.03223177136066735,0,1,1,0,0,APPROVE,0,1
t_717ff3d59e5d,m_66d24572cc,2024-07-14,3428.0,41352.662116040956,23324.7117931033,0,1,86400.0,182,0,0.0,0,6,0.08289671872588482,0.08289671872588482,-1.625943439406381,0,0,False,False,True,0.035065947357997174,0,1,0,0,0,APPROVE,0,0
t_71810e483246,m_02f4599a40,2024-03-13,25241.0,40254.1099796334,22640.719827746,0,0,86400.0,68,0,0.0,0,2,0.6270415620360431,0.6270415620360431,-0.6631021493068859,0,0,False,False,True,0.16667936076449597,0,1,0,0,0,APPROVE,0,1
t_718ee18808d4,m_b953dac151,2024-04-12,58947.0,42771.91472868217,21872.5079373453,0,0,86400.0,44,0,0.0,0,4,1.378170707903125,1.378170707903125,0.73951671740854,0,0,True,False,False,0.1616568643462456,0,1,0,0,0,APPROVE,0,1
t_718f62080e84,m_9112550cdc,2024-04-18,30554.0,43241.224,21958.4282653587,0,0,86400.0,86,0,0.0,0,3,0.706594244418243,0.706594244418243,-0.5777837942989382,0,0,True,False,False,0.15889234736957664,0,1,0,0,0,APPROVE,0,0
t_719103e41ecf,m_65c3e0b150,2024-05-24,2026.0,39853.98529411765,22977.8345882286,0,0,86400.0,98,0,0.0,0,4,0.050835568514625624,0.050835568514625624,-1.646281556639662,0,0,False,False,True,0.10840733162989347,0,1,0,0,0,APPROVE,0,1
t_7195f6e52f7b,m_3343cdeae1,2024-03-17,47913.0,56713.333333333336,23029.4918758666,0,1,172800.0,32,0,0.0,0,6,0.8448277888797461,0.8448277888797461,-0.3821331960239865,0,0,False,False,True,0.07176818886486247,0,1,0,0,0,APPROVE,0,0
t_7197c2b815bc,m_8a19a2f57a,2024-02-28,14771.0,34467.64705882353,20516.4403160648,0,0,2851200.0,44,0,0.0,0,2,0.4285468043348408,0.4285468043348408,-0.9600421298913461,0,0,False,False,True,0.032160299432393735,0,1,0,0,0,APPROVE,0,0
t_719a00dd4542,m_7b4d7a2894,2024-04-23,43662.0,42859.812182741116,22761.5701632418,0,0,86400.0,64,0,0.0,0,1,1.0187165499895006,1.0187165499895006,0.03524307908047382,0,0,False,True,False,0.16927435089182263,0,1,0,0,0,APPROVE,0,1
t_719dec37ab1d,m_1a2b51f33c,2024-04-05,29668.0,41227.58301158301,22729.2990408297,0,0,86400.0,80,0,0.0,0,4,0.7196153117116928,0.7196153117116928,-0.5085763089665895,0,0,False,False,True,0.1661687494643257,0,1,0,0,0,APPROVE,0,0
t_71a15762dec8,m_282750b3a4,2024-03-13,37507.0,37458.51648351648,23786.2373328045,0,0,0.0,57,0,0.0,0,2,1.0012943255909468,1.0012943255909468,0.0020383012161680264,1,1,False,True,False,0.09443820515924112,0,1,1,0,0,APPROVE,0,0
t_71a1caed8520,m_81efeda3e4,2024-04-29,44930.0,41660.9335793358,22999.9546703905,0,0,0.0,95,0,0.0,0,0,1.0784683908832444,1.0784683908832444,0.14213360276195275,1,1,False,False,True,0.1085307567496378,0,1,1,0,0,APPROVE,0,0
t_71a29de06864,m_0f9baa1676,2024-05-28,18674.0,42319.9679144385,23075.1798103186,0,0,0.0,123,0,0.0,0,1,0.4412574233930103,0.4412574233930103,-1.0247360197758744,1,1,False,False,True,0.09202875529368282,0,1,1,0,0,APPROVE,0,0
t_71a51e3bd506,m_8ea0fd18f2,2024-04-10,27167.0,38851.16129032258,20065.4783414978,0,0,172800.0,53,0,0.0,0,2,0.6992583772976437,0.6992583772976437,-0.5823016571779575,0,0,False,False,True,0.11399057092818843,0,1,0,0,0,APPROVE,0,0
t_71a5639c3597,m_aa052e5b6f,2024-03-20,60418.0,38837.71232876712,22825.380314149,0,0,0.0,78,0,0.0,0,2,1.5556529047991414,1.5556529047991414,0.945451395517633,1,1,False,True,False,0.11009623370898391,0,1,1,0,0,APPROVE,0,0
t_71a68c54c20d,m_dda63e3c5d,2024-03-27,37517.0,38607.09565217391,22064.4941732719,0,0,0.0,51,0,0.0,0,2,0.9717643704153506,0.9717643704153506,-0.04940496906991933,1,1,True,False,False,0.10711145575115122,0,1,1,0,0,APPROVE,0,0
t_71a6dd77297b,m_99814a7f24,2024-03-05,57711.0,47378.68,21937.8827206013,0,0,172800.0,12,1,0.0,0,1,1.2180795243767872,1.2180795243767872,0.47098072916112294,0,0,False,False,True,0.050280428988120685,0,1,0,0,0,APPROVE,0,0
t_71a7ec27c905,m_3095be967f,2024-03-04,74621.0,40794.2,21630.7942635446,0,0,0.0,29,0,0.0,0,0,1.8292061126336587,1.8292061126336587,1.5638260707333298,1,1,True,False,False,0.05812257119478714,0,1,1,0,0,APPROVE,0,0
t_71ae24dff9ed,m_0819a74639,2024-04-25,62599.0,45660.38461538462,22923.9247117566,0,0,345600.0,90,0,0.0,0,3,1.370969616819832,1.370969616819832,0.7389055581712134,0,0,False,False,True,0.12653039271490546,0,1,0,0,0,APPROVE,0,0
t_71aef0374cf6,m_c629cab247,2024-03-05,43623.0,40352.26213592233,23938.9633659951,0,0,86400.0,10,1,0.0,0,1,1.0810546346338785,1.0810546346338785,0.13662821627120672,0,0,False,True,False,0.0700008420533853,0,1,0,0,0,APPROVE,0,0
t_71b088183370,m_7f7d8e35d9,2024-07-17,61147.0,45256.1171875,24006.6943408528,0,0,172800.0,169,0,0.0,0,2,1.3511322623340112,1.3511322623340112,0.6619354829481077,0,0,True,False,False,0.09651754015204167,0,1,0,0,0,APPROVE,0,0
t_71b124b30199,m_0a33294aa4,2024-02-15,3085.0,35012.59512195122,22136.3511536792,0,0,86400.0,7,1,0.0,0,3,0.08811114940936933,0.08811114940936933,-1.4423151720126492,0,0,False,False,True,0.012722682652828388,0,1,0,0,0,APPROVE,0,0
t_71b48092acf7,m_63f3a7cfaa,2024-05-11,64643.0,41912.50769230769,22346.7600378528,0,1,0.0,131,0,0.0,0,5,1.5423319567171614,1.5423319567171614,1.017171718369442,1,1,True,False,False,0.05536807079124406,0,1,1,0,0,APPROVE,0,0
t_71b49f571b31,m_729489e917,2024-04-30,58561.0,41888.717391304344,22074.908187717,0,0,172800.0,93,0,0.0,0,1,1.3980136811769903,1.3980136811769903,0.7552594315192898,0,0,False,True,False,0.1554468749556061,0,1,0,0,0,APPROVE,0,0
t_71b61c6eafcc,m_b3b2c91d06,2024-04-17,23925.0,42289.549019607846,21253.537349204,0,0,0.0,78,0,0.0,0,2,0.5657426138289393,0.5657426138289393,-0.8640702353622864,1,1,True,False,False,0.08616675866945278,0,1,1,0,0,APPROVE,0,0
t_71b88ef43eac,m_f5bff98523,2024-04-16,66211.0,39295.83720930233,21580.3418469369,0,0,86400.0,61,0,0.0,0,1,1.6849367439950145,1.6849367439950145,1.2472074345067892,0,0,False,False,True,0.13912014451257743,0,1,0,0,0,APPROVE,0,0
t_71bbf9cbb9cc,m_02f4599a40,2024-07-31,41920.0,40254.1099796334,22640.719827746,0,0,86400.0,208,0,0.0,0,2,1.0413843461253884,1.0413843461253884,0.07357937526019225,0,0,False,False,True,0.12557246933710092,0,1,0,0,0,APPROVE,0,1
t_71bc8aa3d390,m_a0ecbb09ce,2024-07-22,68783.0,43762.01111111111,23730.0233892859,0,0,345600.0,171,0,0.0,0,0,1.571751349026464,1.571751349026464,1.0544022008923033,0,0,False,True,False,0.07910547221368458,0,1,0,0,0,APPROVE,0,0
t_71c210598306,m_63f3a7cfaa,2024-05-15,68646.0,41912.50769230769,22346.7600378528,0,0,86400.0,135,0,0.0,0,2,1.6378404390391266,1.6378404390391266,1.1963028314802189,0,0,True,False,False,0.13707411646841966,0,1,0,0,0,APPROVE,0,0
t_71c3fbcfe332,m_372504a9f0,2024-03-11,36808.0,36042.25,23164.2297735107,0,0,259200.0,43,0,0.0,0,0,1.0212458989103066,1.0212458989103066,0.033057434133884664,0,0,False,True,False,0.14388396944148707,0,1,0,0,0,APPROVE,0,0
t_71c4c8949c7e,m_17210dcac4,2024-03-01,36341.0,39008.690322580645,23308.4411265025,0,0,86400.0,6,1,0.0,0,4,0.9316129226456901,0.9316129226456901,-0.11445168332374615,0,0,False,False,True,0.06742029019294304,0,1,0,0,0,APPROVE,0,1
t_71c74b0e6e29,m_edfe8aac84,2024-05-03,77058.0,41038.46544715447,24053.4250526313,0,0,0.0,110,0,0.0,0,4,1.8777017892939527,1.8777017892939527,1.49748048246897,1,1,False,True,False,0.054297667397947946,0,1,1,0,0,APPROVE,0,1
t_71c9dc2dd1d9,m_b3b2c91d06,2024-03-20,54096.0,42289.549019607846,21253.537349204,0,0,0.0,50,0,0.0,0,2,1.2791812931114024,1.2791812931114024,0.5555052218558966,1,1,True,False,False,0.0917920646413441,0,1,1,0,0,APPROVE,0,0
t_71cc5c62ac79,m_3343cdeae1,2024-02-29,5937.0,56713.333333333336,23029.4918758666,0,0,172800.0,15,0,0.0,0,3,0.10468437757141177,0.10468437757141177,-2.20483949915298,0,0,True,False,False,0.044111495126516576,0,1,0,0,0,APPROVE,0,0
t_71d4a7ce1b93,m_4bc66994d6,2024-05-02,76554.0,41737.125,22116.4753892571,0,0,172800.0,72,0,0.0,0,3,1.8341943773079723,1.8341943773079723,1.5742506157609553,0,0,True,False,False,0.11841451867736025,0,1,0,0,0,APPROVE,0,0
t_71d5c16aecdc,m_17043e6f5b,2024-04-03,7197.0,36119.925531914894,22510.6917742589,0,0,0.0,42,0,0.0,0,2,0.19925290249119879,0.19925290249119879,-1.284852807810572,1,1,False,False,True,0.07248821651580917,0,1,1,0,0,APPROVE,0,1
t_71d9146e357c,m_653a1a8a3d,2024-04-05,18214.0,44601.205882352944,19787.2804304967,0,0,172800.0,75,0,0.0,0,4,0.40837460870551506,0.40837460870551506,-1.3335438376708029,0,0,False,False,True,0.09460802641308647,0,1,0,0,0,APPROVE,0,0
t_71dbd74d300a,m_1c52d68aa6,2024-04-09,50866.0,41872.26851851852,22363.6885425077,0,0,0.0,42,0,0.0,0,1,1.2147896877739952,1.2147896877739952,0.40215778646651595,1,1,False,True,False,0.11419541639691805,0,1,1,0,0,APPROVE,0,0
t_71dc6bb1baae,m_a65d049a77,2024-03-14,26248.0,41228.62008733625,23564.5728265923,0,0,86400.0,33,0,0.0,0,3,0.6366451252648719,0.6366451252648719,-0.6357263591229128,0,0,False,True,False,0.16214861773195316,0,1,0,0,0,APPROVE,0,0
t_71e12cd14b54,m_1c52d68aa6,2024-03-31,22509.0,41872.26851851852,22363.6885425077,0,1,0.0,33,0,0.0,0,6,0.5375634231530857,0.5375634231530857,-0.8658351900096379,1,1,False,True,False,0.08094836632040148,0,1,1,0,0,APPROVE,0,0
t_71e3df82a8fc,m_70b2998001,2024-03-02,2002.0,37510.71428571428,29111.9918575162,0,1,172800.0,21,0,0.0,0,5,0.05337141769018376,0.05337141769018376,-1.219728092103961,0,0,False,True,False,-0.02474192756744442,1,1,0,0,0,APPROVE,1,1
t_71e5e5e24bb3,m_fe5fc2e5e8,2024-03-29,61551.0,45270.555555555555,23788.5933285989,0,0,172800.0,40,0,0.0,0,4,1.359625461730092,1.359625461730092,0.6843802918296947,0,0,False,True,False,0.13453955243669297,0,1,0,0,0,APPROVE,0,0
t_71e69a5abcde,m_66e80bba52,2024-03-30,52291.0,39653.07224334601,22096.3990401278,0,1,0.0,77,0,0.0,0,5,1.318712448788245,1.318712448788245,0.5719451270636039,1,1,False,False,True,0.06973092725165697,0,1,1,0,0,APPROVE,0,0
t_71e9c5f9bdc4,m_06e4d0ee44,2024-06-25,31397.0,43448.48510638298,23007.763915232,0,0,86400.0,165,0,0.0,0,1,0.7226258849560556,0.7226258849560556,-0.523800798321146,0,0,True,False,False,0.13479845856647366,0,1,0,0,0,APPROVE,0,0
t_71ebffa74119,m_65c3e0b150,2024-03-17,39697.0,39853.98529411765,22977.8345882286,0,1,86400.0,30,0,0.0,0,6,0.9960609888080422,0.9960609888080422,-0.0068320316918841885,0,0,False,False,True,0.12018828846963575,0,1,0,0,0,APPROVE,0,1
t_71efaadbb94d,m_edfe8aac84,2024-08-04,68923.0,41038.46544715447,24053.4250526313,0,1,0.0,203,0,0.0,0,6,1.6794731296362104,1.6794731296362104,1.1592750093523636,1,1,False,True,False,0.0034731670541959803,0,1,1,0,0,APPROVE,0,1
t_71efe96d8053,m_321414b094,2024-03-18,67827.0,34271.86567164179,21914.2550235973,0,0,0.0,56,0,0.0,0,0,1.9790868886406543,1.9790868886406543,1.5312012337278176,1,1,True,False,False,0.059585632590031246,0,1,1,0,0,APPROVE,0,0
t_71fe6ec3b7b3,m_955ef28d6b,2024-03-23,4985.0,38904.62626262626,23235.3756382971,0,1,0.0,55,0,0.0,0,5,0.1281338616736396,0.1281338616736396,-1.459826894587369,1,1,False,True,False,0.036536913609447885,0,1,1,0,0,APPROVE,0,0
t_71ff5cb98d33,m_0f9baa1676,2024-03-22,28012.0,42319.9679144385,23075.1798103186,0,0,86400.0,56,0,0.0,0,4,0.6619097645970335,0.6619097645970335,-0.6200587831623466,0,0,True,False,False,0.16875732000173216,0,1,0,0,0,APPROVE,0,0
t_7201ce15bc75,m_e40d65ded4,2024-07-15,29610.0,40606.8328611898,23824.5639280384,0,0,0.0,149,0,0.0,0,0,0.729187624684217,0.729187624684217,-0.4615754099174914,1,1,False,True,False,0.08286970005125988,0,1,1,0,0,APPROVE,0,1
t_72052bc6f5ae,m_0b19e4df03,2024-03-20,68458.0,40461.933333333334,21835.4945693953,0,0,86400.0,36,0,0.0,0,2,1.691911244972641,1.691911244972641,1.2821356794870147,0,0,False,False,True,0.13571096738723099,0,1,0,0,0,APPROVE,0,0
t_7211097f861e,m_9112550cdc,2024-03-17,62843.0,43241.224,21958.4282653587,0,1,0.0,54,0,0.0,0,6,1.453312237414926,1.453312237414926,0.8926766416576125,1,1,True,False,False,0.06152016275083205,0,1,1,0,0,APPROVE,0,0
t_721122a50409,m_fb62988e38,2024-04-16,73016.0,39082.916666666664,23265.848394109,0,0,86400.0,70,0,0.0,0,1,1.8682331368138254,1.8682331368138254,1.4584932712759067,0,0,True,False,False,0.14054548245973736,0,1,0,0,0,APPROVE,0,0
t_721195309dc8,m_63f3a7cfaa,2024-03-10,36136.0,41912.50769230769,22346.7600378528,0,1,86400.0,69,0,0.0,0,6,0.8621769965492218,0.8621769965492218,-0.2584941925595909,0,0,False,False,True,0.13013337113015006,0,1,0,0,0,APPROVE,0,0
t_7211d28b1c77,m_366f98eda7,2024-03-28,58659.0,45080.8,19863.5239232186,0,0,86400.0,62,0,0.0,0,3,1.3011969618995225,1.3011969618995225,0.6835745788353472,0,0,False,False,True,0.11534768622331959,0,1,0,0,0,APPROVE,0,1
t_72133c8d7ab0,m_17210dcac4,2024-05-10,10770.0,39008.690322580645,23308.4411265025,0,0,0.0,76,0,0.0,0,4,0.27609232483679813,0.27609232483679813,-1.2115220477131043,1,1,False,True,False,0.08805864269141694,0,1,1,0,0,APPROVE,0,1
t_7214f5d36806,m_0cd0a5139b,2024-03-04,26448.0,40606.92857142857,21517.1230471286,0,0,86400.0,53,0,0.0,0,0,0.6513174212001118,0.6513174212001118,-0.6580307479032631,0,0,True,False,False,0.15945460519470334,0,1,0,0,0,APPROVE,0,0
t_7217b9961793,m_edfe8aac84,2024-05-18,74470.0,41038.46544715447,24053.4250526313,0,1,0.0,125,0,0.0,0,5,1.8146390024231183,1.8146390024231183,1.3898866577085793,1,1,False,False,True,0.0008110264758084407,0,1,1,0,0,APPROVE,0,1
t_721972fbef4f,m_d057b239bc,2024-04-07,33276.0,40548.31746031746,21644.535971797,0,1,0.0,82,0,0.0,0,6,0.820650574035914,0.820650574035914,-0.3359886056135992,1,1,False,False,True,0.06979938083460535,0,1,1,0,0,APPROVE,0,0
t_721a2aa0a6e6,m_fdbae50859,2024-03-05,66783.0,37172.16949152543,24467.8754121542,0,0,86400.0,10,1,0.0,0,1,1.7965860188823604,1.7965860188823604,1.2101921400893538,0,0,False,True,False,0.0345048520596406,0,1,0,0,0,APPROVE,0,1
t_721b41c7c973,m_65c3e0b150,2024-06-22,73074.0,39853.98529411765,22977.8345882286,0,1,86400.0,127,0,0.0,0,5,1.8335431064352188,1.8335431064352188,1.4457417463915747,0,0,True,False,False,0.08810627239466601,0,1,0,0,0,APPROVE,0,1
t_72265fac80f4,m_12872df906,2024-03-06,32129.0,39013.208333333336,19901.0297460888,0,0,86400.0,53,0,0.0,0,2,0.8235415996932662,0.8235415996932662,-0.3459222171499094,0,0,False,False,True,0.12663332630842378,0,1,0,0,0,APPROVE,0,0
t_72297e4b66d1,m_b97ad0826f,2024-04-08,48293.0,41019.52713178295,21757.0399627043,0,0,0.0,81,0,0.0,0,0,1.1773173260834933,1.1773173260834933,0.3343043392246908,1,1,False,True,False,0.10909063030212351,0,1,1,0,0,APPROVE,0,0
t_722a2b14e4ed,m_184699b8c1,2024-04-08,3232.0,41042.2311827957,23998.4317941548,0,0,86400.0,66,0,0.0,0,0,0.07874815542081949,0.07874815542081949,-1.5755292473737799,0,0,False,True,False,0.10077270196149457,0,1,0,0,0,APPROVE,0,0
t_722c01229575,m_f969e9850d,2024-03-30,46588.0,38498.351851851854,22714.6815276614,0,1,86400.0,81,0,0.0,0,5,1.2101297265731914,1.2101297265731914,0.3561418256424491,0,0,False,True,False,0.1283148145035688,0,1,0,0,0,APPROVE,0,0
t_722dc89b78cd,m_81efeda3e4,2024-06-27,20344.0,41660.9335793358,22999.9546703905,0,0,0.0,154,0,0.0,0,3,0.4883231903879084,0.4883231903879084,-0.926825025737056,1,1,True,False,False,0.10119133235874217,0,1,1,0,0,APPROVE,0,0
t_722f8ec746f8,m_1a2b51f33c,2024-05-04,74398.0,41227.58301158301,22729.2990408297,0,1,0.0,109,0,0.0,0,5,1.8045685573926966,1.8045685573926966,1.4593682334343625,1,1,True,False,False,0.0416751199726656,0,1,1,0,0,APPROVE,0,0
t_723a58dd598a,m_02f4599a40,2024-04-02,40152.0,40254.1099796334,22640.719827746,0,0,0.0,88,0,0.0,0,1,0.9974633651151382,0.9974633651151382,-0.00451001471730007,1,1,True,False,False,0.11981434162506899,0,1,1,0,0,APPROVE,0,1
t_723c89d807c6,m_65c3e0b150,2024-07-05,3711.0,39853.98529411765,22977.8345882286,0,0,86400.0,140,0,0.0,0,4,0.09311490363167606,0.09311490363167606,-1.5729500164751586,0,0,False,True,False,0.10000584582435701,0,1,0,0,0,APPROVE,0,1
t_723c9392456b,m_1a2b51f33c,2024-06-04,21771.0,41227.58301158301,22729.2990408297,0,0,86400.0,140,0,0.0,0,1,0.5280687930185811,0.5280687930185811,-0.8560133322471688,0,0,False,False,True,0.14563758016119688,0,1,0,0,0,APPROVE,0,0
t_723dcc227845,m_0f9baa1676,2024-05-24,62660.0,42319.9679144385,23075.1798103186,0,0,86400.0,119,0,0.0,0,4,1.4806249410841825,1.4806249410841825,0.8814679778341741,0,0,True,False,False,0.14579665248615176,0,1,0,0,0,APPROVE,0,0
t_7245fd39374d,m_3372dbb15a,2024-03-24,36042.0,44160.267857142855,21004.0108312597,0,1,86400.0,30,0,0.0,0,6,0.8161635277348134,0.8161635277348134,-0.38651036329978733,0,0,False,True,False,0.1043215995104888,0,1,0,0,0,APPROVE,0,0
t_72481ba74abe,m_06e4d0ee44,2024-06-19,64852.0,43448.48510638298,23007.763915232,0,0,86400.0,159,0,0.0,0,2,1.4926182084648252,1.4926182084648252,0.9302735794957934,0,0,False,True,False,0.1235243933629902,0,1,0,0,0,APPROVE,0,0
t_724a6ba816af,m_309a636592,2024-03-14,63259.0,39659.47191011236,23909.4317069122,0,0,86400.0,23,0,0.0,0,3,1.5950540174457097,1.5950540174457097,0.9870384365122752,0,0,False,True,False,0.1407403682683111,0,1,0,0,0,APPROVE,0,1
t_724d0cba6eb2,m_0f9baa1676,2024-04-23,14041.0,42319.9679144385,23075.1798103186,0,0,0.0,88,0,0.0,0,1,0.3317819150616503,0.3317819150616503,-1.225514520228913,1,1,False,False,True,0.09987030512625827,0,1,1,0,0,APPROVE,0,0
t_724f40c5c4cd,m_661674c0c0,2024-05-25,6616.0,37696.086956521736,22196.0148623587,0,1,86400.0,120,0,0.0,0,5,0.1755089329996194,0.1755089329996194,-1.4002552777719195,0,0,True,False,False,0.08159055141791183,0,1,0,0,0,APPROVE,0,0
t_724fc6a13996,m_5e7799257d,2024-03-16,68555.0,37199.61616161616,23875.5740718276,0,1,86400.0,48,0,0.0,0,5,1.842895359515494,1.842895359515494,1.3132829285718484,0,0,False,False,True,0.0646070344459243,0,1,0,0,0,APPROVE,0,1
